"State","District","Date","Year","Month","Avg_smlvl_at15cm","Agency_name"
"Bihar","Kishanganj","2023-04-07","2023","04","16.2532530544","NRSC VIC MODEL"
"Bihar","Kishanganj","2023-04-08","2023","04","15.6381943869","NRSC VIC MODEL"
"Bihar","Kishanganj","2023-04-09","2023","04","15.0842791929","NRSC VIC MODEL"
"Bihar","Kishanganj","2023-04-10","2023","04","14.5675216641","NRSC VIC MODEL"
"Bihar","Kishanganj","2023-04-11","2023","04","14.0683313114","NRSC VIC MODEL"
"Bihar","Kishanganj","2023-04-12","2023","04","13.6068485752","NRSC VIC MODEL"
"Bihar","Kishanganj","2023-04-13","2023","04","13.1849975646","NRSC VIC MODEL"
"Bihar","Kishanganj","2023-04-14","2023","04","12.7994191648","NRSC VIC MODEL"
"Bihar","Kishanganj","2023-04-15","2023","04","12.4428301533","NRSC VIC MODEL"
"Bihar","Kishanganj","2023-04-16","2023","04","12.1169679981","NRSC VIC MODEL"
"Bihar","Kishanganj","2023-04-17","2023","04","11.8242175654","NRSC VIC MODEL"
"Bihar","Kishanganj","2023-04-18","2023","04","11.555546826","NRSC VIC MODEL"
"Bihar","Kishanganj","2023-04-19","2023","04","11.327820041","NRSC VIC MODEL"
"Bihar","Kishanganj","2023-04-20","2023","04","11.11866414","NRSC VIC MODEL"
"Bihar","Kishanganj","2023-04-21","2023","04","10.9352157811","NRSC VIC MODEL"
"Bihar","Kishanganj","2023-04-22","2023","04","16.8183217258","NRSC VIC MODEL"
"Bihar","Kishanganj","2023-04-23","2023","04","15.6312738732","NRSC VIC MODEL"
"Bihar","Kishanganj","2023-04-24","2023","04","14.8929602031","NRSC VIC MODEL"
"Bihar","Kishanganj","2023-04-25","2023","04","14.383496313","NRSC VIC MODEL"
"Bihar","Kishanganj","2023-04-26","2023","04","13.9102776068","NRSC VIC MODEL"
"Bihar","Kishanganj","2023-04-27","2023","04","13.4949119664","NRSC VIC MODEL"
"Bihar","Kishanganj","2023-04-28","2023","04","13.1223379494","NRSC VIC MODEL"
"Bihar","Kishanganj","2023-04-29","2023","04","12.8059969616","NRSC VIC MODEL"
"Bihar","Kishanganj","2023-04-30","2023","04","12.8133306551","NRSC VIC MODEL"
"Bihar","Lakhisarai","2023-04-01","2023","04","19.0559969314","NRSC VIC MODEL"
"Bihar","Lakhisarai","2023-04-02","2023","04","18.4961643196","NRSC VIC MODEL"
"Bihar","Lakhisarai","2023-04-03","2023","04","18.0319832921","NRSC VIC MODEL"
"Bihar","Lakhisarai","2023-04-04","2023","04","17.6334267459","NRSC VIC MODEL"
"Bihar","Lakhisarai","2023-04-05","2023","04","17.2857516788","NRSC VIC MODEL"
"Bihar","Lakhisarai","2023-04-06","2023","04","16.9698958111","NRSC VIC MODEL"
"Bihar","Lakhisarai","2023-04-07","2023","04","16.6857001437","NRSC VIC MODEL"
"Bihar","Lakhisarai","2023-04-08","2023","04","16.4709680713","NRSC VIC MODEL"
"Bihar","Lakhisarai","2023-04-09","2023","04","16.2274890538","NRSC VIC MODEL"
"Bihar","Lakhisarai","2023-04-10","2023","04","16.0264079405","NRSC VIC MODEL"
"Bihar","Lakhisarai","2023-04-11","2023","04","15.8567770771","NRSC VIC MODEL"
"Bihar","Lakhisarai","2023-04-12","2023","04","15.7166718143","NRSC VIC MODEL"
"Bihar","Lakhisarai","2023-04-13","2023","04","15.6017501429","NRSC VIC MODEL"
"Bihar","Lakhisarai","2023-04-14","2023","04","15.4859200947","NRSC VIC MODEL"
"Bihar","Lakhisarai","2023-04-15","2023","04","15.3870616394","NRSC VIC MODEL"
"Bihar","Lakhisarai","2023-04-16","2023","04","15.2854981978","NRSC VIC MODEL"
"Bihar","Lakhisarai","2023-04-17","2023","04","15.1955715926","NRSC VIC MODEL"
"Bihar","Lakhisarai","2023-04-18","2023","04","15.1035819157","NRSC VIC MODEL"
"Bihar","Lakhisarai","2023-04-19","2023","04","15.0321516435","NRSC VIC MODEL"
"Bihar","Lakhisarai","2023-04-20","2023","04","14.9688652843","NRSC VIC MODEL"
"Bihar","Lakhisarai","2023-04-21","2023","04","14.9005219047","NRSC VIC MODEL"
"Bihar","Lakhisarai","2023-04-22","2023","04","16.8931610448","NRSC VIC MODEL"
"Bihar","Lakhisarai","2023-04-23","2023","04","16.6276798096","NRSC VIC MODEL"
"Bihar","Lakhisarai","2023-04-24","2023","04","16.3653109967","NRSC VIC MODEL"
"Bihar","Lakhisarai","2023-04-25","2023","04","16.1533525376","NRSC VIC MODEL"
"Bihar","Lakhisarai","2023-04-26","2023","04","16.872857506","NRSC VIC MODEL"
"Bihar","Lakhisarai","2023-04-27","2023","04","16.5241779316","NRSC VIC MODEL"
"Bihar","Lakhisarai","2023-04-28","2023","04","16.2721446495","NRSC VIC MODEL"
"Bihar","Lakhisarai","2023-04-29","2023","04","16.0746826785","NRSC VIC MODEL"
"Bihar","Lakhisarai","2023-04-30","2023","04","15.8957690072","NRSC VIC MODEL"
"Bihar","Madhepura","2023-04-01","2023","04","8.552092289","NRSC VIC MODEL"
"Bihar","Madhepura","2023-04-02","2023","04","8.2784402944","NRSC VIC MODEL"
"Bihar","Madhepura","2023-04-03","2023","04","7.997065105","NRSC VIC MODEL"
"Bihar","Madhepura","2023-04-04","2023","04","7.765316618","NRSC VIC MODEL"
"Bihar","Madhepura","2023-04-05","2023","04","7.5846714096","NRSC VIC MODEL"
"Bihar","Madhepura","2023-04-06","2023","04","7.4267798776","NRSC VIC MODEL"
"Bihar","Madhepura","2023-04-07","2023","04","7.3116837082","NRSC VIC MODEL"
"Bihar","Madhepura","2023-04-08","2023","04","7.2246373894","NRSC VIC MODEL"
"Bihar","Madhepura","2023-04-09","2023","04","7.1160762104","NRSC VIC MODEL"
"Bihar","Madhepura","2023-04-10","2023","04","7.0393839205","NRSC VIC MODEL"
"Bihar","Madhepura","2023-04-11","2023","04","6.97462397","NRSC VIC MODEL"
"Bihar","Madhepura","2023-04-12","2023","04","6.922874737","NRSC VIC MODEL"
"Bihar","Madhepura","2023-04-13","2023","04","6.8822561215","NRSC VIC MODEL"
"Bihar","Madhepura","2023-04-14","2023","04","6.8474438629","NRSC VIC MODEL"
"Bihar","Madhepura","2023-04-15","2023","04","6.8144032593","NRSC VIC MODEL"
"Bihar","Madhepura","2023-04-16","2023","04","6.7787606452","NRSC VIC MODEL"
"Bihar","Madhepura","2023-04-17","2023","04","6.7555687024","NRSC VIC MODEL"
"Bihar","Madhepura","2023-04-18","2023","04","6.7326509198","NRSC VIC MODEL"
"Bihar","Madhepura","2023-04-19","2023","04","6.7074285478","NRSC VIC MODEL"
"Bihar","Madhepura","2023-04-20","2023","04","6.6863200934","NRSC VIC MODEL"
"Bihar","Madhepura","2023-04-21","2023","04","6.6726676894","NRSC VIC MODEL"
"Bihar","Madhepura","2023-04-22","2023","04","7.3737617817","NRSC VIC MODEL"
"Bihar","Madhepura","2023-04-23","2023","04","7.2136960426","NRSC VIC MODEL"
"Bihar","Madhepura","2023-04-24","2023","04","7.402360757","NRSC VIC MODEL"
"Bihar","Madhepura","2023-04-25","2023","04","7.4849863101","NRSC VIC MODEL"
"Bihar","Madhepura","2023-04-26","2023","04","7.3261975815","NRSC VIC MODEL"
"Bihar","Madhepura","2023-04-27","2023","04","7.1905767157","NRSC VIC MODEL"
"Bihar","Madhepura","2023-04-28","2023","04","7.0795750651","NRSC VIC MODEL"
"Bihar","Madhepura","2023-04-29","2023","04","6.9907755672","NRSC VIC MODEL"
"Bihar","Madhepura","2023-04-30","2023","04","6.9303079976","NRSC VIC MODEL"
"Bihar","Madhubani","2023-04-01","2023","04","12.3601776351","NRSC VIC MODEL"
"Bihar","Madhubani","2023-04-02","2023","04","11.9012342972","NRSC VIC MODEL"
"Bihar","Madhubani","2023-04-03","2023","04","11.4749250976","NRSC VIC MODEL"
"Bihar","Madhubani","2023-04-04","2023","04","11.0966282257","NRSC VIC MODEL"
"Bihar","Madhubani","2023-04-05","2023","04","10.7613116062","NRSC VIC MODEL"
"Bihar","Madhubani","2023-04-06","2023","04","10.4729328507","NRSC VIC MODEL"
"Bihar","Madhubani","2023-04-07","2023","04","10.2260673042","NRSC VIC MODEL"
"Bihar","Madhubani","2023-04-08","2023","04","10.0387927955","NRSC VIC MODEL"
"Bihar","Madhubani","2023-04-09","2023","04","9.8560906701","NRSC VIC MODEL"
"Bihar","Madhubani","2023-04-10","2023","04","9.7125300776","NRSC VIC MODEL"
"Bihar","Madhubani","2023-04-11","2023","04","9.5899438873","NRSC VIC MODEL"
"Bihar","Madhubani","2023-04-12","2023","04","9.4887604658","NRSC VIC MODEL"
"Bihar","Madhubani","2023-04-13","2023","04","9.4022940636","NRSC VIC MODEL"
"Bihar","Madhubani","2023-04-14","2023","04","9.3312201472","NRSC VIC MODEL"
"Bihar","Madhubani","2023-04-15","2023","04","9.2681373904","NRSC VIC MODEL"
"Bihar","Madhubani","2023-04-16","2023","04","9.2162770368","NRSC VIC MODEL"
"Bihar","Madhubani","2023-04-17","2023","04","9.1595899987","NRSC VIC MODEL"
"Bihar","Madhubani","2023-04-18","2023","04","9.114043066","NRSC VIC MODEL"
"Bihar","Madhubani","2023-04-19","2023","04","9.0728343314","NRSC VIC MODEL"
"Bihar","Madhubani","2023-04-20","2023","04","9.0338713912","NRSC VIC MODEL"
"Bihar","Madhubani","2023-04-21","2023","04","9.0057440026","NRSC VIC MODEL"
"Bihar","Madhubani","2023-04-22","2023","04","9.3676626994","NRSC VIC MODEL"
"Bihar","Madhubani","2023-04-23","2023","04","9.273866916","NRSC VIC MODEL"
"Bihar","Madhubani","2023-04-24","2023","04","10.9518620417","NRSC VIC MODEL"
"Bihar","Madhubani","2023-04-25","2023","04","10.6750589906","NRSC VIC MODEL"
"Bihar","Madhubani","2023-04-26","2023","04","10.3977773471","NRSC VIC MODEL"
"Bihar","Madhubani","2023-04-27","2023","04","10.1690572635","NRSC VIC MODEL"
"Bihar","Madhubani","2023-04-28","2023","04","10.0372694947","NRSC VIC MODEL"
"Bihar","Madhubani","2023-04-29","2023","04","9.8525239495","NRSC VIC MODEL"
"Bihar","Madhubani","2023-04-30","2023","04","9.7164249105","NRSC VIC MODEL"
"Bihar","Munger","2023-04-01","2023","04","14.4782991623","NRSC VIC MODEL"
"Bihar","Munger","2023-04-02","2023","04","14.1110440222","NRSC VIC MODEL"
"Bihar","Munger","2023-04-03","2023","04","13.794639992","NRSC VIC MODEL"
"Bihar","Munger","2023-04-04","2023","04","13.5229124489","NRSC VIC MODEL"
"Bihar","Munger","2023-04-05","2023","04","13.2753984055","NRSC VIC MODEL"
"Bihar","Munger","2023-04-06","2023","04","13.0420200525","NRSC VIC MODEL"
"Bihar","Munger","2023-04-07","2023","04","12.8413928816","NRSC VIC MODEL"
"Bihar","Munger","2023-04-08","2023","04","12.6665902246","NRSC VIC MODEL"
"Bihar","Munger","2023-04-09","2023","04","12.4914839991","NRSC VIC MODEL"
"Bihar","Munger","2023-04-10","2023","04","12.3406139666","NRSC VIC MODEL"
"Bihar","Munger","2023-04-11","2023","04","12.2074837818","NRSC VIC MODEL"
"Bihar","Munger","2023-04-12","2023","04","12.0841708782","NRSC VIC MODEL"
"Bihar","Munger","2023-04-13","2023","04","11.9714384998","NRSC VIC MODEL"
"Bihar","Munger","2023-04-14","2023","04","11.875134329","NRSC VIC MODEL"
"Bihar","Munger","2023-04-15","2023","04","11.7846065147","NRSC VIC MODEL"
"Bihar","Munger","2023-04-16","2023","04","11.7041937751","NRSC VIC MODEL"
"Bihar","Munger","2023-04-17","2023","04","11.6262835776","NRSC VIC MODEL"
"Bihar","Munger","2023-04-18","2023","04","11.5498301334","NRSC VIC MODEL"
"Bihar","Munger","2023-04-19","2023","04","11.4893741769","NRSC VIC MODEL"
"Bihar","Munger","2023-04-20","2023","04","11.4314270689","NRSC VIC MODEL"
"Bihar","Munger","2023-04-21","2023","04","11.3918926395","NRSC VIC MODEL"
"Bihar","Munger","2023-04-22","2023","04","11.5490890896","NRSC VIC MODEL"
"Bihar","Munger","2023-04-23","2023","04","11.4746059471","NRSC VIC MODEL"
"Bihar","Munger","2023-04-24","2023","04","11.4146628129","NRSC VIC MODEL"
"Bihar","Munger","2023-04-25","2023","04","11.4021352293","NRSC VIC MODEL"
"Bihar","Munger","2023-04-26","2023","04","13.4202163122","NRSC VIC MODEL"
"Bihar","Munger","2023-04-27","2023","04","13.2471299809","NRSC VIC MODEL"
"Bihar","Munger","2023-04-28","2023","04","13.0711551756","NRSC VIC MODEL"
"Bihar","Munger","2023-04-29","2023","04","12.9080204987","NRSC VIC MODEL"
"Bihar","Munger","2023-04-30","2023","04","12.7851588784","NRSC VIC MODEL"
"Bihar","Muzaffarpur","2023-04-01","2023","04","12.1483653716","NRSC VIC MODEL"
"Bihar","Muzaffarpur","2023-04-02","2023","04","11.8119003074","NRSC VIC MODEL"
"Bihar","Muzaffarpur","2023-04-03","2023","04","11.4566786975","NRSC VIC MODEL"
"Bihar","Muzaffarpur","2023-04-04","2023","04","11.1320060944","NRSC VIC MODEL"
"Bihar","Muzaffarpur","2023-04-05","2023","04","10.8493949111","NRSC VIC MODEL"
"Bihar","Muzaffarpur","2023-04-06","2023","04","10.6151407528","NRSC VIC MODEL"
"Bihar","Muzaffarpur","2023-04-07","2023","04","10.417397103","NRSC VIC MODEL"
"Bihar","Muzaffarpur","2023-04-08","2023","04","10.2588448345","NRSC VIC MODEL"
"Bihar","Muzaffarpur","2023-04-09","2023","04","10.1035339903","NRSC VIC MODEL"
"Bihar","Muzaffarpur","2023-04-10","2023","04","9.9805234926","NRSC VIC MODEL"
"Bihar","Muzaffarpur","2023-04-11","2023","04","9.886133222","NRSC VIC MODEL"
"Bihar","Muzaffarpur","2023-04-12","2023","04","9.8181061094","NRSC VIC MODEL"
"Bihar","Muzaffarpur","2023-04-13","2023","04","9.7641982719","NRSC VIC MODEL"
"Bihar","Muzaffarpur","2023-04-14","2023","04","9.7116520839","NRSC VIC MODEL"
"Bihar","Muzaffarpur","2023-04-15","2023","04","9.6682501956","NRSC VIC MODEL"
"Bihar","Muzaffarpur","2023-04-16","2023","04","9.6226753272","NRSC VIC MODEL"
"Bihar","Muzaffarpur","2023-04-17","2023","04","9.5881074423","NRSC VIC MODEL"
"Bihar","Muzaffarpur","2023-04-18","2023","04","9.5653708815","NRSC VIC MODEL"
"Bihar","Muzaffarpur","2023-04-19","2023","04","9.5456518796","NRSC VIC MODEL"
"Bihar","Muzaffarpur","2023-04-20","2023","04","9.5249677104","NRSC VIC MODEL"
"Bihar","Muzaffarpur","2023-04-21","2023","04","9.512665747","NRSC VIC MODEL"
"Bihar","Muzaffarpur","2023-04-22","2023","04","9.4971713337","NRSC VIC MODEL"
"Bihar","Muzaffarpur","2023-04-23","2023","04","9.4839628034","NRSC VIC MODEL"
"Bihar","Muzaffarpur","2023-04-24","2023","04","11.3506719276","NRSC VIC MODEL"
"Bihar","Muzaffarpur","2023-04-25","2023","04","11.081676041","NRSC VIC MODEL"
"Bihar","Muzaffarpur","2023-04-26","2023","04","10.8270807517","NRSC VIC MODEL"
"Bihar","Muzaffarpur","2023-04-27","2023","04","10.6104054404","NRSC VIC MODEL"
"Bihar","Muzaffarpur","2023-04-28","2023","04","10.4323334051","NRSC VIC MODEL"
"Bihar","Muzaffarpur","2023-04-29","2023","04","10.2610412696","NRSC VIC MODEL"
"Bihar","Muzaffarpur","2023-04-30","2023","04","10.1244740507","NRSC VIC MODEL"
"Bihar","Nalanda","2023-04-01","2023","04","18.9105029641","NRSC VIC MODEL"
"Bihar","Nalanda","2023-04-02","2023","04","18.4421283259","NRSC VIC MODEL"
"Bihar","Nalanda","2023-04-03","2023","04","18.0120142571","NRSC VIC MODEL"
"Bihar","Nalanda","2023-04-04","2023","04","17.6351410718","NRSC VIC MODEL"
"Bihar","Nalanda","2023-04-05","2023","04","17.3013770675","NRSC VIC MODEL"
"Bihar","Nalanda","2023-04-06","2023","04","16.9968745458","NRSC VIC MODEL"
"Bihar","Nalanda","2023-04-07","2023","04","16.7389936286","NRSC VIC MODEL"
"Bihar","Nalanda","2023-04-08","2023","04","16.5611775154","NRSC VIC MODEL"
"Bihar","Nalanda","2023-04-09","2023","04","16.3602829709","NRSC VIC MODEL"
"Bihar","Nalanda","2023-04-10","2023","04","16.2107224838","NRSC VIC MODEL"
"Bihar","Nalanda","2023-04-11","2023","04","16.0854684649","NRSC VIC MODEL"
"Bihar","Nalanda","2023-04-12","2023","04","15.9732480242","NRSC VIC MODEL"
"Bihar","Nalanda","2023-04-13","2023","04","15.897046105","NRSC VIC MODEL"
"Bihar","Nalanda","2023-04-14","2023","04","15.8335846959","NRSC VIC MODEL"
"Bihar","Nalanda","2023-04-15","2023","04","15.7726337722","NRSC VIC MODEL"
"Bihar","Nalanda","2023-04-16","2023","04","15.7205763505","NRSC VIC MODEL"
"Bihar","Nalanda","2023-04-17","2023","04","15.6684718524","NRSC VIC MODEL"
"Bihar","Nalanda","2023-04-18","2023","04","15.6305349161","NRSC VIC MODEL"
"Bihar","Nalanda","2023-04-19","2023","04","15.5991323392","NRSC VIC MODEL"
"Bihar","Nalanda","2023-04-20","2023","04","15.5708467624","NRSC VIC MODEL"
"Bihar","Nalanda","2023-04-21","2023","04","15.5615426118","NRSC VIC MODEL"
"Bihar","Nalanda","2023-04-22","2023","04","17.3066417106","NRSC VIC MODEL"
"Bihar","Nalanda","2023-04-23","2023","04","17.053990811","NRSC VIC MODEL"
"Bihar","Nalanda","2023-04-24","2023","04","16.7594946765","NRSC VIC MODEL"
"Bihar","Nalanda","2023-04-25","2023","04","17.609183614","NRSC VIC MODEL"
"Bihar","Nalanda","2023-04-26","2023","04","17.3931660266","NRSC VIC MODEL"
"Bihar","Nalanda","2023-04-27","2023","04","17.0785393202","NRSC VIC MODEL"
"Bihar","Nalanda","2023-04-28","2023","04","16.80392113","NRSC VIC MODEL"
"Bihar","Nalanda","2023-04-29","2023","04","16.5672976519","NRSC VIC MODEL"
"Bihar","Nalanda","2023-04-30","2023","04","16.3977331085","NRSC VIC MODEL"
"Bihar","Nawada","2023-04-01","2023","04","18.760127054","NRSC VIC MODEL"
"Bihar","Nawada","2023-04-02","2023","04","18.3520712346","NRSC VIC MODEL"
"Bihar","Nawada","2023-04-03","2023","04","18.0026253874","NRSC VIC MODEL"
"Bihar","Nawada","2023-04-04","2023","04","17.6942108073","NRSC VIC MODEL"
"Bihar","Nawada","2023-04-05","2023","04","17.4181949692","NRSC VIC MODEL"
"Bihar","Nawada","2023-04-06","2023","04","17.1679236775","NRSC VIC MODEL"
"Bihar","Nawada","2023-04-07","2023","04","16.9418848836","NRSC VIC MODEL"
"Bihar","Nawada","2023-04-08","2023","04","16.7781153552","NRSC VIC MODEL"
"Bihar","Nawada","2023-04-09","2023","04","16.5735540261","NRSC VIC MODEL"
"Bihar","Nawada","2023-04-10","2023","04","16.4205459059","NRSC VIC MODEL"
"Bihar","Nawada","2023-04-11","2023","04","16.27613162","NRSC VIC MODEL"
"Bihar","Nawada","2023-04-12","2023","04","16.1425552335","NRSC VIC MODEL"
"Bihar","Nawada","2023-04-13","2023","04","16.0343792061","NRSC VIC MODEL"
"Bihar","Nawada","2023-04-14","2023","04","15.919471182","NRSC VIC MODEL"
"Bihar","Nawada","2023-04-15","2023","04","15.8170928828","NRSC VIC MODEL"
"Bihar","Nawada","2023-04-16","2023","04","15.719458355","NRSC VIC MODEL"
"Bihar","Nawada","2023-04-17","2023","04","15.626683636","NRSC VIC MODEL"
"Bihar","Nawada","2023-04-18","2023","04","15.5413930434","NRSC VIC MODEL"
"Bihar","Nawada","2023-04-19","2023","04","15.4616396104","NRSC VIC MODEL"
"Bihar","Nawada","2023-04-20","2023","04","15.3876693341","NRSC VIC MODEL"
"Bihar","Nawada","2023-04-21","2023","04","15.6265066797","NRSC VIC MODEL"
"Bihar","Nawada","2023-04-22","2023","04","17.3282898288","NRSC VIC MODEL"
"Bihar","Nawada","2023-04-23","2023","04","17.1452714028","NRSC VIC MODEL"
"Bihar","Nawada","2023-04-24","2023","04","17.0082498715","NRSC VIC MODEL"
"Bihar","Nawada","2023-04-25","2023","04","17.0087790956","NRSC VIC MODEL"
"Bihar","Nawada","2023-04-26","2023","04","17.5839352271","NRSC VIC MODEL"
"Bihar","Nawada","2023-04-27","2023","04","17.3496592728","NRSC VIC MODEL"
"Bihar","Nawada","2023-04-28","2023","04","17.1965037941","NRSC VIC MODEL"
"Bihar","Nawada","2023-04-29","2023","04","16.9853139858","NRSC VIC MODEL"
"Bihar","Nawada","2023-04-30","2023","04","16.8254008639","NRSC VIC MODEL"
"Bihar","Pashchim Champaran","2023-04-01","2023","04","12.4065069451","NRSC VIC MODEL"
"Bihar","Pashchim Champaran","2023-04-02","2023","04","12.9607764981","NRSC VIC MODEL"
"Bihar","Pashchim Champaran","2023-04-03","2023","04","12.4205476181","NRSC VIC MODEL"
"Bihar","Pashchim Champaran","2023-04-04","2023","04","12.0004812819","NRSC VIC MODEL"
"Bihar","Pashchim Champaran","2023-04-05","2023","04","11.6569229999","NRSC VIC MODEL"
"Bihar","Pashchim Champaran","2023-04-06","2023","04","11.3521706713","NRSC VIC MODEL"
"Bihar","Pashchim Champaran","2023-04-07","2023","04","11.0937150354","NRSC VIC MODEL"
"Bihar","Pashchim Champaran","2023-04-08","2023","04","10.8695715076","NRSC VIC MODEL"
"Bihar","Pashchim Champaran","2023-04-09","2023","04","10.6678993763","NRSC VIC MODEL"
"Bihar","Pashchim Champaran","2023-04-10","2023","04","10.4934693959","NRSC VIC MODEL"
"Bihar","Pashchim Champaran","2023-04-11","2023","04","10.3401188391","NRSC VIC MODEL"
"Bihar","Pashchim Champaran","2023-04-12","2023","04","10.198930861","NRSC VIC MODEL"
"Bihar","Pashchim Champaran","2023-04-13","2023","04","10.0818550754","NRSC VIC MODEL"
"Bihar","Pashchim Champaran","2023-04-14","2023","04","9.9780252875","NRSC VIC MODEL"
"Bihar","Pashchim Champaran","2023-04-15","2023","04","9.8838145259","NRSC VIC MODEL"
"Bihar","Pashchim Champaran","2023-04-16","2023","04","9.7975340932","NRSC VIC MODEL"
"Bihar","Pashchim Champaran","2023-04-17","2023","04","9.7194684513","NRSC VIC MODEL"
"Bihar","Pashchim Champaran","2023-04-18","2023","04","9.6475264434","NRSC VIC MODEL"
"Bihar","Pashchim Champaran","2023-04-19","2023","04","9.5779047397","NRSC VIC MODEL"
"Bihar","Pashchim Champaran","2023-04-20","2023","04","9.5119556078","NRSC VIC MODEL"
"Bihar","Pashchim Champaran","2023-04-21","2023","04","9.4514774914","NRSC VIC MODEL"
"Bihar","Pashchim Champaran","2023-04-22","2023","04","9.4048036523","NRSC VIC MODEL"
"Bihar","Pashchim Champaran","2023-04-23","2023","04","9.3437922924","NRSC VIC MODEL"
"Bihar","Pashchim Champaran","2023-04-24","2023","04","12.1832731123","NRSC VIC MODEL"
"Bihar","Pashchim Champaran","2023-04-25","2023","04","11.8746036223","NRSC VIC MODEL"
"Bihar","Pashchim Champaran","2023-04-26","2023","04","11.4807503178","NRSC VIC MODEL"
"Bihar","Pashchim Champaran","2023-04-27","2023","04","11.1417622336","NRSC VIC MODEL"
"Bihar","Pashchim Champaran","2023-04-28","2023","04","10.8900253006","NRSC VIC MODEL"
"Bihar","Pashchim Champaran","2023-04-29","2023","04","10.6370816195","NRSC VIC MODEL"
"Bihar","Pashchim Champaran","2023-04-30","2023","04","10.5073486017","NRSC VIC MODEL"
"Bihar","Patna","2023-04-01","2023","04","14.7172266454","NRSC VIC MODEL"
"Bihar","Patna","2023-04-02","2023","04","14.5580461963","NRSC VIC MODEL"
"Bihar","Patna","2023-04-03","2023","04","14.4100915466","NRSC VIC MODEL"
"Bihar","Patna","2023-04-04","2023","04","14.2871958317","NRSC VIC MODEL"
"Bihar","Patna","2023-04-05","2023","04","14.1754254503","NRSC VIC MODEL"
"Bihar","Patna","2023-04-06","2023","04","14.0816787418","NRSC VIC MODEL"
"Bihar","Patna","2023-04-07","2023","04","14.0048796487","NRSC VIC MODEL"
"Bihar","Patna","2023-04-08","2023","04","13.9341032812","NRSC VIC MODEL"
"Bihar","Patna","2023-04-09","2023","04","13.8779834731","NRSC VIC MODEL"
"Bihar","Patna","2023-04-10","2023","04","13.8246015319","NRSC VIC MODEL"
"Bihar","Patna","2023-04-11","2023","04","13.7835381618","NRSC VIC MODEL"
"Bihar","Patna","2023-04-12","2023","04","13.7453848651","NRSC VIC MODEL"
"Bihar","Patna","2023-04-13","2023","04","13.7108324164","NRSC VIC MODEL"
"Bihar","Patna","2023-04-14","2023","04","13.6834485838","NRSC VIC MODEL"
"Bihar","Patna","2023-04-15","2023","04","13.6542819196","NRSC VIC MODEL"
"Bihar","Patna","2023-04-16","2023","04","13.6302764165","NRSC VIC MODEL"
"Bihar","Patna","2023-04-17","2023","04","13.6085810131","NRSC VIC MODEL"
"Bihar","Patna","2023-04-18","2023","04","13.5895070675","NRSC VIC MODEL"
"Bihar","Patna","2023-04-19","2023","04","13.5720288482","NRSC VIC MODEL"
"Bihar","Patna","2023-04-20","2023","04","13.5556220053","NRSC VIC MODEL"
"Bihar","Patna","2023-04-21","2023","04","13.5423275276","NRSC VIC MODEL"
"Bihar","Patna","2023-04-22","2023","04","14.3944904148","NRSC VIC MODEL"
"Bihar","Patna","2023-04-23","2023","04","14.2673762968","NRSC VIC MODEL"
"Bihar","Patna","2023-04-24","2023","04","14.5963991896","NRSC VIC MODEL"
"Bihar","Patna","2023-04-25","2023","04","15.173618764","NRSC VIC MODEL"
"Bihar","Patna","2023-04-26","2023","04","15.0792454683","NRSC VIC MODEL"
"Bihar","Patna","2023-04-27","2023","04","14.9754719499","NRSC VIC MODEL"
"Bihar","Patna","2023-04-28","2023","04","14.8199994452","NRSC VIC MODEL"
"Bihar","Patna","2023-04-29","2023","04","14.6799040614","NRSC VIC MODEL"
"Bihar","Patna","2023-04-30","2023","04","14.6716768145","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2023-04-01","2023","04","12.9946470272","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2023-04-02","2023","04","12.5971330975","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2023-04-03","2023","04","12.1610455676","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2023-04-04","2023","04","11.7739833612","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2023-04-05","2023","04","11.4453111192","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2023-04-06","2023","04","11.1675686438","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2023-04-07","2023","04","10.9438357362","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2023-04-08","2023","04","10.7755862847","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2023-04-09","2023","04","10.6294894564","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2023-04-10","2023","04","10.5145546033","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2023-04-11","2023","04","10.4198732756","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2023-04-12","2023","04","10.3398732595","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2023-04-13","2023","04","10.279148826","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2023-04-14","2023","04","10.2435362961","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2023-04-15","2023","04","10.2102204649","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2023-04-16","2023","04","10.1837171888","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2023-04-17","2023","04","10.1575367294","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2023-04-18","2023","04","10.1358676448","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2023-04-19","2023","04","10.1142555777","NRSC VIC MODEL"
