"State","District","Date","Year","Month","Avg_smlvl_at15cm","Agency_name"
"Kerala","Kozhikode","2023-12-02","2023","12","22.5769841528","NRSC VIC MODEL"
"Kerala","Malappuram","2023-12-01","2023","12","24.9025028163","NRSC VIC MODEL"
"Kerala","Malappuram","2023-12-02","2023","12","25.4444962326","NRSC VIC MODEL"
"Kerala","Palakkad","2023-12-01","2023","12","25.2026192743","NRSC VIC MODEL"
"Kerala","Palakkad","2023-12-02","2023","12","25.8095149865","NRSC VIC MODEL"
"Kerala","Pathanamthitta","2023-12-01","2023","12","25.1054494722","NRSC VIC MODEL"
"Kerala","Pathanamthitta","2023-12-02","2023","12","26.1294509951","NRSC VIC MODEL"
"Kerala","Thiruvananthapuram","2023-12-01","2023","12","20.1443294701","NRSC VIC MODEL"
"Kerala","Thiruvananthapuram","2023-12-02","2023","12","20.973330514","NRSC VIC MODEL"
"Kerala","Thrissur","2023-12-01","2023","12","23.011155494","NRSC VIC MODEL"
"Kerala","Thrissur","2023-12-02","2023","12","23.6331075147","NRSC VIC MODEL"
"Kerala","Wayanad","2023-12-01","2023","12","23.5624637698","NRSC VIC MODEL"
"Kerala","Wayanad","2023-12-02","2023","12","23.2278989242","NRSC VIC MODEL"
"Ladakh","Kargil","2023-12-01","2023","12","15.2944776975","NRSC VIC MODEL"
"Ladakh","Kargil","2023-12-02","2023","12","15.2236099922","NRSC VIC MODEL"
"Ladakh","Leh Ladakh","2023-12-01","2023","12","13.2592259103","NRSC VIC MODEL"
"Ladakh","Leh Ladakh","2023-12-02","2023","12","13.1285544534","NRSC VIC MODEL"
"Lakshadweep","Lakshadweep District","2023-12-02","2023","12","NA","NRSC VIC MODEL"
"Lakshadweep","Lakshadweep District","2023-12-01","2023","12","NA","NRSC VIC MODEL"
"Madhya Pradesh","Agar Malwa","2023-12-01","2023","12","24.5074135278","NRSC VIC MODEL"
"Madhya Pradesh","Agar Malwa","2023-12-02","2023","12","24.4580564504","NRSC VIC MODEL"
"Madhya Pradesh","Alirajpur","2023-12-01","2023","12","23.2234152987","NRSC VIC MODEL"
"Madhya Pradesh","Alirajpur","2023-12-02","2023","12","22.9753242195","NRSC VIC MODEL"
"Madhya Pradesh","Anuppur","2023-12-01","2023","12","15.4085433005","NRSC VIC MODEL"
"Madhya Pradesh","Anuppur","2023-12-02","2023","12","15.2188504142","NRSC VIC MODEL"
"Madhya Pradesh","Ashoknagar","2023-12-01","2023","12","24.9889170821","NRSC VIC MODEL"
"Madhya Pradesh","Ashoknagar","2023-12-02","2023","12","24.8939587305","NRSC VIC MODEL"
"Madhya Pradesh","Balaghat","2023-12-01","2023","12","23.6304056505","NRSC VIC MODEL"
"Madhya Pradesh","Balaghat","2023-12-02","2023","12","23.254557074","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2023-12-01","2023","12","30.5648348793","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2023-12-02","2023","12","29.5206227408","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2023-12-01","2023","12","29.5011159859","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2023-12-02","2023","12","27.9065920321","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2023-12-01","2023","12","16.3077798059","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2023-12-02","2023","12","16.2187938656","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2023-12-01","2023","12","21.1570434976","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2023-12-02","2023","12","21.1472909103","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2023-12-01","2023","12","30.6009409243","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2023-12-02","2023","12","29.5800117855","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2023-12-01","2023","12","18.7524846503","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2023-12-02","2023","12","18.3897185123","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2023-12-01","2023","12","30.1644700557","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2023-12-02","2023","12","28.6268920034","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2023-12-01","2023","12","21.4133760156","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2023-12-02","2023","12","21.7328684914","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2023-12-01","2023","12","13.105167743","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2023-12-02","2023","12","13.0670602615","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2023-12-01","2023","12","26.3981164682","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2023-12-02","2023","12","26.1642948125","NRSC VIC MODEL"
"Madhya Pradesh","Dhar","2023-12-01","2023","12","31.4812326457","NRSC VIC MODEL"
"Madhya Pradesh","Dhar","2023-12-02","2023","12","31.032318046","NRSC VIC MODEL"
"Madhya Pradesh","Dindori","2023-12-01","2023","12","21.4132568213","NRSC VIC MODEL"
"Madhya Pradesh","Dindori","2023-12-02","2023","12","21.2053080486","NRSC VIC MODEL"
"Madhya Pradesh","East Nimar","2023-12-01","2023","12","30.923646156","NRSC VIC MODEL"
"Madhya Pradesh","East Nimar","2023-12-02","2023","12","29.7011267651","NRSC VIC MODEL"
"Madhya Pradesh","Guna","2023-12-01","2023","12","22.4128300152","NRSC VIC MODEL"
"Madhya Pradesh","Guna","2023-12-02","2023","12","22.3124829233","NRSC VIC MODEL"
"Madhya Pradesh","Gwalior","2023-12-01","2023","12","19.0783040029","NRSC VIC MODEL"
"Madhya Pradesh","Gwalior","2023-12-02","2023","12","19.0045479374","NRSC VIC MODEL"
"Madhya Pradesh","Harda","2023-12-01","2023","12","29.7393276054","NRSC VIC MODEL"
"Madhya Pradesh","Harda","2023-12-02","2023","12","28.6706171486","NRSC VIC MODEL"
"Madhya Pradesh","Hoshangabad","2023-12-01","2023","12","30.7895083576","NRSC VIC MODEL"
"Madhya Pradesh","Hoshangabad","2023-12-02","2023","12","29.2193510415","NRSC VIC MODEL"
"Madhya Pradesh","Indore","2023-12-01","2023","12","28.0873638432","NRSC VIC MODEL"
"Madhya Pradesh","Indore","2023-12-02","2023","12","28.0262418201","NRSC VIC MODEL"
"Madhya Pradesh","Jabalpur","2023-12-01","2023","12","27.507937651","NRSC VIC MODEL"
"Madhya Pradesh","Jabalpur","2023-12-02","2023","12","26.5431348354","NRSC VIC MODEL"
"Madhya Pradesh","Jhabua","2023-12-01","2023","12","24.7923588451","NRSC VIC MODEL"
"Madhya Pradesh","Jhabua","2023-12-02","2023","12","24.212953547","NRSC VIC MODEL"
"Madhya Pradesh","Katni","2023-12-01","2023","12","21.2570135859","NRSC VIC MODEL"
"Madhya Pradesh","Katni","2023-12-02","2023","12","20.8370846841","NRSC VIC MODEL"
"Madhya Pradesh","Khargone","2023-12-01","2023","12","31.183255984","NRSC VIC MODEL"
"Madhya Pradesh","Khargone","2023-12-02","2023","12","30.6652648703","NRSC VIC MODEL"
"Madhya Pradesh","Mandla","2023-12-01","2023","12","19.4243475764","NRSC VIC MODEL"
"Madhya Pradesh","Mandla","2023-12-02","2023","12","19.0514813575","NRSC VIC MODEL"
"Madhya Pradesh","Mandsaur","2023-12-01","2023","12","24.5119327749","NRSC VIC MODEL"
"Madhya Pradesh","Mandsaur","2023-12-02","2023","12","24.2858786641","NRSC VIC MODEL"
"Madhya Pradesh","Morena","2023-12-01","2023","12","21.4511074998","NRSC VIC MODEL"
"Madhya Pradesh","Morena","2023-12-02","2023","12","20.9601245446","NRSC VIC MODEL"
"Madhya Pradesh","Narsinghpur","2023-12-01","2023","12","29.3317929337","NRSC VIC MODEL"
"Madhya Pradesh","Narsinghpur","2023-12-02","2023","12","28.7609725755","NRSC VIC MODEL"
"Madhya Pradesh","Neemuch","2023-12-01","2023","12","21.8396487935","NRSC VIC MODEL"
"Madhya Pradesh","Neemuch","2023-12-02","2023","12","21.7190852608","NRSC VIC MODEL"
"Madhya Pradesh","Niwari","2023-12-01","2023","12","11.0043967012","NRSC VIC MODEL"
"Madhya Pradesh","Niwari","2023-12-02","2023","12","10.9549267522","NRSC VIC MODEL"
"Madhya Pradesh","Panna","2023-12-01","2023","12","19.8026468721","NRSC VIC MODEL"
"Madhya Pradesh","Panna","2023-12-02","2023","12","19.7383155784","NRSC VIC MODEL"
"Madhya Pradesh","Raisen","2023-12-01","2023","12","29.0998857339","NRSC VIC MODEL"
"Madhya Pradesh","Raisen","2023-12-02","2023","12","28.5348290641","NRSC VIC MODEL"
"Madhya Pradesh","Rajgarh","2023-12-01","2023","12","29.8666656174","NRSC VIC MODEL"
"Madhya Pradesh","Rajgarh","2023-12-02","2023","12","29.6723478076","NRSC VIC MODEL"
"Madhya Pradesh","Ratlam","2023-12-01","2023","12","28.2535734177","NRSC VIC MODEL"
"Madhya Pradesh","Ratlam","2023-12-02","2023","12","27.4985065569","NRSC VIC MODEL"
"Madhya Pradesh","Rewa","2023-12-01","2023","12","20.7296055751","NRSC VIC MODEL"
"Madhya Pradesh","Rewa","2023-12-02","2023","12","20.8404253288","NRSC VIC MODEL"
"Madhya Pradesh","Sagar","2023-12-01","2023","12","23.3845034023","NRSC VIC MODEL"
"Madhya Pradesh","Sagar","2023-12-02","2023","12","23.5002941852","NRSC VIC MODEL"
"Madhya Pradesh","Satna","2023-12-01","2023","12","19.4994925728","NRSC VIC MODEL"
"Madhya Pradesh","Satna","2023-12-02","2023","12","19.3098706655","NRSC VIC MODEL"
"Madhya Pradesh","Sehore","2023-12-01","2023","12","23.7153702549","NRSC VIC MODEL"
"Madhya Pradesh","Sehore","2023-12-02","2023","12","23.5697795295","NRSC VIC MODEL"
"Madhya Pradesh","Seoni","2023-12-01","2023","12","23.6895855549","NRSC VIC MODEL"
"Madhya Pradesh","Seoni","2023-12-02","2023","12","23.334590887","NRSC VIC MODEL"
"Madhya Pradesh","Shahdol","2023-12-01","2023","12","16.8953951916","NRSC VIC MODEL"
"Madhya Pradesh","Shahdol","2023-12-02","2023","12","16.0376681693","NRSC VIC MODEL"
"Madhya Pradesh","Shajapur","2023-12-01","2023","12","27.1789135003","NRSC VIC MODEL"
"Madhya Pradesh","Shajapur","2023-12-02","2023","12","27.1953501393","NRSC VIC MODEL"
"Madhya Pradesh","Sheopur","2023-12-01","2023","12","19.755129351","NRSC VIC MODEL"
"Madhya Pradesh","Sheopur","2023-12-02","2023","12","19.6652196255","NRSC VIC MODEL"
"Madhya Pradesh","Shivpuri","2023-12-01","2023","12","20.397434729","NRSC VIC MODEL"
"Madhya Pradesh","Shivpuri","2023-12-02","2023","12","20.2254114739","NRSC VIC MODEL"
"Madhya Pradesh","Sidhi","2023-12-01","2023","12","23.354342633","NRSC VIC MODEL"
"Madhya Pradesh","Sidhi","2023-12-02","2023","12","22.6080026014","NRSC VIC MODEL"
"Madhya Pradesh","Singrauli","2023-12-01","2023","12","22.9138908497","NRSC VIC MODEL"
"Madhya Pradesh","Singrauli","2023-12-02","2023","12","22.3647490052","NRSC VIC MODEL"
"Madhya Pradesh","Tikamgarh","2023-12-01","2023","12","19.7660714241","NRSC VIC MODEL"
"Madhya Pradesh","Tikamgarh","2023-12-02","2023","12","19.0580900574","NRSC VIC MODEL"
"Madhya Pradesh","Ujjain","2023-12-01","2023","12","31.2960969182","NRSC VIC MODEL"
"Madhya Pradesh","Ujjain","2023-12-02","2023","12","30.8289505378","NRSC VIC MODEL"
"Madhya Pradesh","Umaria","2023-12-01","2023","12","18.1057157131","NRSC VIC MODEL"
"Madhya Pradesh","Umaria","2023-12-02","2023","12","17.9527015382","NRSC VIC MODEL"
"Madhya Pradesh","Vidisha","2023-12-01","2023","12","26.1447164215","NRSC VIC MODEL"
"Madhya Pradesh","Vidisha","2023-12-02","2023","12","26.2172144213","NRSC VIC MODEL"
"Maharashtra","Ahmednagar","2023-12-01","2023","12","23.4725833358","NRSC VIC MODEL"
"Maharashtra","Ahmednagar","2023-12-02","2023","12","22.7269694549","NRSC VIC MODEL"
"Maharashtra","Akola","2023-12-01","2023","12","29.9306955917","NRSC VIC MODEL"
"Maharashtra","Akola","2023-12-02","2023","12","29.1690254683","NRSC VIC MODEL"
"Maharashtra","Amravati","2023-12-01","2023","12","29.5411344246","NRSC VIC MODEL"
"Maharashtra","Amravati","2023-12-02","2023","12","28.6370379662","NRSC VIC MODEL"
"Maharashtra","Aurangabad","2023-12-01","2023","12","29.8283400076","NRSC VIC MODEL"
"Maharashtra","Aurangabad","2023-12-02","2023","12","28.5493186781","NRSC VIC MODEL"
"Maharashtra","Beed","2023-12-01","2023","12","25.0823528608","NRSC VIC MODEL"
"Maharashtra","Beed","2023-12-02","2023","12","24.0728246322","NRSC VIC MODEL"
"Maharashtra","Bhandara","2023-12-01","2023","12","18.0342058675","NRSC VIC MODEL"
"Maharashtra","Bhandara","2023-12-02","2023","12","17.8089711508","NRSC VIC MODEL"
"Maharashtra","Buldhana","2023-12-01","2023","12","32.2186246799","NRSC VIC MODEL"
"Maharashtra","Buldhana","2023-12-02","2023","12","30.4820605931","NRSC VIC MODEL"
"Maharashtra","Chandrapur","2023-12-01","2023","12","18.4312606542","NRSC VIC MODEL"
"Maharashtra","Chandrapur","2023-12-02","2023","12","18.292079486","NRSC VIC MODEL"
"Maharashtra","Dhule","2023-12-01","2023","12","22.6236941188","NRSC VIC MODEL"
"Maharashtra","Dhule","2023-12-02","2023","12","22.2615547641","NRSC VIC MODEL"
"Maharashtra","Gadchiroli","2023-12-01","2023","12","12.6996619738","NRSC VIC MODEL"
"Maharashtra","Gadchiroli","2023-12-02","2023","12","12.6368308835","NRSC VIC MODEL"
"Maharashtra","Gondia","2023-12-01","2023","12","19.2156506083","NRSC VIC MODEL"
"Maharashtra","Gondia","2023-12-02","2023","12","18.986803091","NRSC VIC MODEL"
"Maharashtra","Hingoli","2023-12-01","2023","12","26.9868462575","NRSC VIC MODEL"
"Maharashtra","Hingoli","2023-12-02","2023","12","26.4519169757","NRSC VIC MODEL"
"Maharashtra","Jalgaon","2023-12-01","2023","12","30.2352380633","NRSC VIC MODEL"
"Maharashtra","Jalgaon","2023-12-02","2023","12","28.9714341328","NRSC VIC MODEL"
"Maharashtra","Jalna","2023-12-01","2023","12","26.955410683","NRSC VIC MODEL"
"Maharashtra","Jalna","2023-12-02","2023","12","25.4551255401","NRSC VIC MODEL"
"Maharashtra","Kolhapur","2023-12-01","2023","12","14.2747372891","NRSC VIC MODEL"
"Maharashtra","Kolhapur","2023-12-02","2023","12","13.9129802376","NRSC VIC MODEL"
"Maharashtra","Latur","2023-12-01","2023","12","23.3597259117","NRSC VIC MODEL"
"Maharashtra","Latur","2023-12-02","2023","12","22.875562152","NRSC VIC MODEL"
"Maharashtra","Mumbai City","2023-12-01","2023","12","3.4603481293","NRSC VIC MODEL"
"Maharashtra","Mumbai City","2023-12-02","2023","12","3.3434853311","NRSC VIC MODEL"
"Maharashtra","Mumbai Suburban","2023-12-01","2023","12","8.1458104124","NRSC VIC MODEL"
"Maharashtra","Mumbai Suburban","2023-12-02","2023","12","7.9186287865","NRSC VIC MODEL"
"Maharashtra","Nagpur","2023-12-01","2023","12","26.7922733902","NRSC VIC MODEL"
"Maharashtra","Nagpur","2023-12-02","2023","12","26.3034950423","NRSC VIC MODEL"
"Maharashtra","Nanded","2023-12-01","2023","12","26.2932215388","NRSC VIC MODEL"
"Maharashtra","Nanded","2023-12-02","2023","12","25.8605753411","NRSC VIC MODEL"
"Maharashtra","Nandurbar","2023-12-01","2023","12","22.2094331215","NRSC VIC MODEL"
"Maharashtra","Nandurbar","2023-12-02","2023","12","21.9037648976","NRSC VIC MODEL"
"Maharashtra","Nashik","2023-12-01","2023","12","21.5823949788","NRSC VIC MODEL"
"Maharashtra","Nashik","2023-12-02","2023","12","21.2760081632","NRSC VIC MODEL"
"Maharashtra","Osmanabad","2023-12-01","2023","12","19.7158731864","NRSC VIC MODEL"
"Maharashtra","Osmanabad","2023-12-02","2023","12","19.3871019056","NRSC VIC MODEL"
"Maharashtra","Palghar","2023-12-01","2023","12","17.0646794022","NRSC VIC MODEL"
"Maharashtra","Palghar","2023-12-02","2023","12","16.710313558","NRSC VIC MODEL"
"Maharashtra","Parbhani","2023-12-01","2023","12","28.149823927","NRSC VIC MODEL"
"Maharashtra","Parbhani","2023-12-02","2023","12","27.5934420985","NRSC VIC MODEL"
"Maharashtra","Pune","2023-12-01","2023","12","20.3376719766","NRSC VIC MODEL"
"Maharashtra","Pune","2023-12-02","2023","12","20.0292978292","NRSC VIC MODEL"
"Maharashtra","Raigad","2023-12-01","2023","12","15.9077158476","NRSC VIC MODEL"
"Maharashtra","Raigad","2023-12-02","2023","12","15.6816302629","NRSC VIC MODEL"
"Maharashtra","Ratnagiri","2023-12-01","2023","12","14.5882719701","NRSC VIC MODEL"
"Maharashtra","Ratnagiri","2023-12-02","2023","12","14.3814811921","NRSC VIC MODEL"
"Maharashtra","Sangli","2023-12-01","2023","12","20.3790613957","NRSC VIC MODEL"
"Maharashtra","Sangli","2023-12-02","2023","12","19.7001130838","NRSC VIC MODEL"
"Maharashtra","Satara","2023-12-01","2023","12","15.7227616214","NRSC VIC MODEL"
"Maharashtra","Satara","2023-12-02","2023","12","15.5343751983","NRSC VIC MODEL"
"Maharashtra","Sindhudurg","2023-12-01","2023","12","15.2223830725","NRSC VIC MODEL"
"Maharashtra","Sindhudurg","2023-12-02","2023","12","14.9713572404","NRSC VIC MODEL"
"Maharashtra","Solapur","2023-12-01","2023","12","20.8592980325","NRSC VIC MODEL"
"Maharashtra","Solapur","2023-12-02","2023","12","20.5094961313","NRSC VIC MODEL"
"Maharashtra","Thane","2023-12-01","2023","12","15.4377949998","NRSC VIC MODEL"
"Maharashtra","Thane","2023-12-02","2023","12","15.1134752773","NRSC VIC MODEL"
"Maharashtra","Wardha","2023-12-01","2023","12","25.87498623","NRSC VIC MODEL"
"Maharashtra","Wardha","2023-12-02","2023","12","25.489425789","NRSC VIC MODEL"
"Maharashtra","Washim","2023-12-01","2023","12","30.2408160658","NRSC VIC MODEL"
"Maharashtra","Washim","2023-12-02","2023","12","29.6741019381","NRSC VIC MODEL"
"Maharashtra","Yavatmal","2023-12-01","2023","12","28.0218170965","NRSC VIC MODEL"
"Maharashtra","Yavatmal","2023-12-02","2023","12","27.4435822956","NRSC VIC MODEL"
"Manipur","Bishnupur","2023-12-01","2023","12","15.6316829229","NRSC VIC MODEL"
"Manipur","Bishnupur","2023-12-02","2023","12","15.3680206765","NRSC VIC MODEL"
"Manipur","Chandel","2023-12-01","2023","12","15.572646158","NRSC VIC MODEL"
"Manipur","Chandel","2023-12-02","2023","12","15.4406453289","NRSC VIC MODEL"
"Manipur","Churachandpur","2023-12-01","2023","12","17.9458046974","NRSC VIC MODEL"
"Manipur","Churachandpur","2023-12-02","2023","12","17.7453617647","NRSC VIC MODEL"
"Manipur","Imphal East","2023-12-01","2023","12","16.4364649606","NRSC VIC MODEL"
"Manipur","Imphal East","2023-12-02","2023","12","16.2942867611","NRSC VIC MODEL"
"Manipur","Imphal West","2023-12-01","2023","12","16.6473571878","NRSC VIC MODEL"
"Manipur","Imphal West","2023-12-02","2023","12","16.4575245506","NRSC VIC MODEL"
"Manipur","Jiribam","2023-12-01","2023","12","10.6121994843","NRSC VIC MODEL"
"Manipur","Jiribam","2023-12-02","2023","12","10.4778108481","NRSC VIC MODEL"
"Manipur","Kakching","2023-12-01","2023","12","15.8955020722","NRSC VIC MODEL"
"Manipur","Kakching","2023-12-02","2023","12","15.7077562963","NRSC VIC MODEL"
"Manipur","Kamjong","2023-12-01","2023","12","14.2617214561","NRSC VIC MODEL"
"Manipur","Kamjong","2023-12-02","2023","12","14.1091891196","NRSC VIC MODEL"
"Manipur","Kangpokpi","2023-12-01","2023","12","16.7337948017","NRSC VIC MODEL"
"Manipur","Kangpokpi","2023-12-02","2023","12","16.5905951041","NRSC VIC MODEL"
"Manipur","Noney","2023-12-01","2023","12","13.1973495279","NRSC VIC MODEL"
"Manipur","Noney","2023-12-02","2023","12","12.9903133818","NRSC VIC MODEL"
"Manipur","Pherzawl","2023-12-01","2023","12","15.6362766936","NRSC VIC MODEL"
"Manipur","Pherzawl","2023-12-02","2023","12","15.420952342","NRSC VIC MODEL"
"Manipur","Senapati","2023-12-01","2023","12","18.112660462","NRSC VIC MODEL"
"Manipur","Senapati","2023-12-02","2023","12","17.9729736541","NRSC VIC MODEL"
"Manipur","Tamenglong","2023-12-01","2023","12","17.394288365","NRSC VIC MODEL"
"Manipur","Tamenglong","2023-12-02","2023","12","17.1980678225","NRSC VIC MODEL"
"Manipur","Tengnoupal","2023-12-01","2023","12","16.1476249256","NRSC VIC MODEL"
"Manipur","Tengnoupal","2023-12-02","2023","12","16.0008068203","NRSC VIC MODEL"
"Manipur","Thoubal","2023-12-01","2023","12","18.1643207229","NRSC VIC MODEL"
"Manipur","Thoubal","2023-12-02","2023","12","17.940975044","NRSC VIC MODEL"
"Manipur","Ukhrul","2023-12-01","2023","12","17.8546396629","NRSC VIC MODEL"
"Manipur","Ukhrul","2023-12-02","2023","12","17.7124033071","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2023-12-01","2023","12","18.8226060084","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2023-12-02","2023","12","18.6967971221","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2023-12-01","2023","12","23.792156325","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2023-12-02","2023","12","23.5792214069","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2023-12-01","2023","12","20.5249382616","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2023-12-02","2023","12","20.3495726107","NRSC VIC MODEL"
"Meghalaya","North Garo Hills","2023-12-01","2023","12","16.4681802644","NRSC VIC MODEL"
"Meghalaya","North Garo Hills","2023-12-02","2023","12","16.3921159107","NRSC VIC MODEL"
"Meghalaya","Ri Bhoi","2023-12-01","2023","12","23.199468267","NRSC VIC MODEL"
"Meghalaya","Ri Bhoi","2023-12-02","2023","12","23.0742980933","NRSC VIC MODEL"
"Meghalaya","South Garo Hills","2023-12-01","2023","12","18.4275989058","NRSC VIC MODEL"
"Meghalaya","South Garo Hills","2023-12-02","2023","12","18.295232551","NRSC VIC MODEL"
"Meghalaya","South West Garo Hills","2023-12-01","2023","12","8.8412343814","NRSC VIC MODEL"
"Meghalaya","South West Garo Hills","2023-12-02","2023","12","8.8118052774","NRSC VIC MODEL"
"Meghalaya","South West Khasi Hills","2023-12-01","2023","12","17.5930075714","NRSC VIC MODEL"
"Meghalaya","South West Khasi Hills","2023-12-02","2023","12","17.4407121579","NRSC VIC MODEL"
"Meghalaya","West Garo Hills","2023-12-01","2023","12","17.8752699659","NRSC VIC MODEL"
"Meghalaya","West Garo Hills","2023-12-02","2023","12","17.8112280306","NRSC VIC MODEL"
"Meghalaya","West Jaintia Hills","2023-12-01","2023","12","21.2392186912","NRSC VIC MODEL"
"Meghalaya","West Jaintia Hills","2023-12-02","2023","12","21.0742415062","NRSC VIC MODEL"
"Meghalaya","West Khasi Hills","2023-12-01","2023","12","23.4162449163","NRSC VIC MODEL"
"Meghalaya","West Khasi Hills","2023-12-02","2023","12","23.2737037286","NRSC VIC MODEL"
"Mizoram","Aizawl","2023-12-01","2023","12","16.2727095525","NRSC VIC MODEL"
"Mizoram","Aizawl","2023-12-02","2023","12","16.0795136159","NRSC VIC MODEL"
"Mizoram","Champhai","2023-12-01","2023","12","16.7231918358","NRSC VIC MODEL"
"Mizoram","Champhai","2023-12-02","2023","12","16.5369483586","NRSC VIC MODEL"
"Mizoram","Kolasib","2023-12-01","2023","12","20.5020275909","NRSC VIC MODEL"
"Mizoram","Kolasib","2023-12-02","2023","12","20.2957452694","NRSC VIC MODEL"
"Mizoram","Lawngtlai","2023-12-01","2023","12","18.0237164264","NRSC VIC MODEL"
"Mizoram","Lawngtlai","2023-12-02","2023","12","17.8296268154","NRSC VIC MODEL"
"Mizoram","Lunglei","2023-12-01","2023","12","23.8852969732","NRSC VIC MODEL"
"Mizoram","Lunglei","2023-12-02","2023","12","23.6254392643","NRSC VIC MODEL"
"Mizoram","Mamit","2023-12-01","2023","12","21.9779602682","NRSC VIC MODEL"
"Mizoram","Mamit","2023-12-02","2023","12","21.7415108685","NRSC VIC MODEL"
"Mizoram","Saiha","2023-12-01","2023","12","13.5917010812","NRSC VIC MODEL"
"Mizoram","Saiha","2023-12-02","2023","12","13.4542100658","NRSC VIC MODEL"
"Mizoram","Serchhip","2023-12-01","2023","12","15.6017341383","NRSC VIC MODEL"
"Mizoram","Serchhip","2023-12-02","2023","12","15.4053728031","NRSC VIC MODEL"
"Nagaland","Dimapur","2023-12-01","2023","12","11.9320500675","NRSC VIC MODEL"
"Nagaland","Dimapur","2023-12-02","2023","12","11.8126081341","NRSC VIC MODEL"
"Nagaland","Kiphire","2023-12-01","2023","12","20.0566611615","NRSC VIC MODEL"
"Nagaland","Kiphire","2023-12-02","2023","12","19.9277279637","NRSC VIC MODEL"
"Nagaland","Kohima","2023-12-01","2023","12","15.8812613732","NRSC VIC MODEL"
"Nagaland","Kohima","2023-12-02","2023","12","15.7836211999","NRSC VIC MODEL"
"Nagaland","Longleng","2023-12-01","2023","12","16.7917892616","NRSC VIC MODEL"
"Nagaland","Longleng","2023-12-02","2023","12","16.7123489831","NRSC VIC MODEL"
"Nagaland","Mokokchung","2023-12-01","2023","12","17.8732117917","NRSC VIC MODEL"
"Nagaland","Mokokchung","2023-12-02","2023","12","17.7604677202","NRSC VIC MODEL"
"Nagaland","Mon","2023-12-01","2023","12","21.0365318382","NRSC VIC MODEL"
"Nagaland","Mon","2023-12-02","2023","12","20.9387977013","NRSC VIC MODEL"
"Nagaland","Peren","2023-12-01","2023","12","19.2345578474","NRSC VIC MODEL"
"Nagaland","Peren","2023-12-02","2023","12","19.0488846235","NRSC VIC MODEL"
"Nagaland","Phek","2023-12-01","2023","12","13.0584807469","NRSC VIC MODEL"
"Nagaland","Phek","2023-12-02","2023","12","12.9482569789","NRSC VIC MODEL"
"Nagaland","Tuensang","2023-12-01","2023","12","20.2195553897","NRSC VIC MODEL"
"Nagaland","Tuensang","2023-12-02","2023","12","20.1904659259","NRSC VIC MODEL"
"Nagaland","Wokha","2023-12-01","2023","12","17.3228569584","NRSC VIC MODEL"
"Nagaland","Wokha","2023-12-02","2023","12","17.186814261","NRSC VIC MODEL"
"Nagaland","Zunheboto","2023-12-01","2023","12","15.4287328806","NRSC VIC MODEL"
"Nagaland","Zunheboto","2023-12-02","2023","12","15.3353833122","NRSC VIC MODEL"
"Odisha","Anugul","2023-12-01","2023","12","12.009768101","NRSC VIC MODEL"
"Odisha","Anugul","2023-12-02","2023","12","11.94209117","NRSC VIC MODEL"
"Odisha","Balangir","2023-12-01","2023","12","14.5804059761","NRSC VIC MODEL"
"Odisha","Balangir","2023-12-02","2023","12","14.5241087199","NRSC VIC MODEL"
"Odisha","Baleshwar","2023-12-01","2023","12","9.7822092814","NRSC VIC MODEL"
"Odisha","Baleshwar","2023-12-02","2023","12","9.7511407318","NRSC VIC MODEL"
"Odisha","Bargarh","2023-12-01","2023","12","15.0250251711","NRSC VIC MODEL"
"Odisha","Bargarh","2023-12-02","2023","12","14.9735370165","NRSC VIC MODEL"
"Odisha","Bhadrak","2023-12-01","2023","12","11.231887466","NRSC VIC MODEL"
"Odisha","Bhadrak","2023-12-02","2023","12","11.1762949239","NRSC VIC MODEL"
"Odisha","Boudh","2023-12-01","2023","12","10.5291774396","NRSC VIC MODEL"
"Odisha","Boudh","2023-12-02","2023","12","10.4823989995","NRSC VIC MODEL"
"Odisha","Cuttack","2023-12-01","2023","12","11.6657730826","NRSC VIC MODEL"
